name	Sample	OTU	effect	mean_TPR	mean_FPR
fastANCOM	500	500	2	0.0314	0.016538889
LEfSe	500	500	2	0.0375	0.019861111
limma_voom	500	500	2	0.0826	0.044288889
LinDA	500	500	2	0.0457	0.023216667
MaAsLin2	500	500	2	0.0454	0.023588889
Wilcox	500	500	2	0.0336	0.017811111
ZicoSeq	500	500	2	0	0
ALDEx2_wi	500	500	5	0.0831	0.040127778
Corncob	500	500	5	0.1404	0.068516667
DACOMP	500	500	5	0.0581	0.028444444
DESeq2	500	500	5	0.185	0.091461111
fastANCOM	500	500	5	0.1382	0.069944444
LEfSe	500	500	5	0.1683	0.082911111
limma_voom	500	500	5	0.2368	0.119427778
LinDA	500	500	5	0.1552	0.077544444
MaAsLin2	500	500	5	0.1839	0.091988889
Wilcox	500	500	5	0.1575	0.077394444
ZicoSeq	500	500	5	8.00E-04	0.000294444
ALDEx2_wi	100	800	1	0	0
Corncob	100	800	1	0	0
DACOMP	100	800	1	0	0
DESeq2	100	800	1	0.00075	0.007594444
fastANCOM	100	800	1	0	0
LEfSe	100	800	1	0	1.15E-05
limma_voom	100	800	1	0.033375	0.026366667
LinDA	100	800	1	0	1.67E-05
MaAsLin2	100	800	1	0	1.67E-05
Wilcox	100	800	1	0	5.56E-06
ZicoSeq	100	800	1	0	0
ALDEx2_wi	100	800	10	0.0164375	0.012738889
Corncob	100	800	10	0.02175	0.017216667
DACOMP	100	800	10	0.0270625	0.022355556
DESeq2	100	800	10	0.0353125	0.0374
fastANCOM	100	800	10	0.057625	0.047061111
LEfSe	100	800	10	0.0308125	0.024766667
limma_voom	100	800	10	0.381875	0.308183333
LinDA	100	800	10	0.0340625	0.02685
MaAsLin2	100	800	10	0.0325625	0.026205556
Wilcox	100	800	10	0.0264375	0.021511111
ZicoSeq	100	800	10	0	0
ALDEx2_wi	100	800	2	0.0016875	0.001388889
Corncob	100	800	2	0.001625	0.001444444
DACOMP	100	800	2	0.00125	0.001327778
DESeq2	100	800	2	0.007125	0.013538889
fastANCOM	100	800	2	0.0016875	0.001511111
LEfSe	100	800	2	0.0025	0.002211111
limma_voom	100	800	2	0.062875	0.051311111
LinDA	100	800	2	0.0019375	0.001622222
MaAsLin2	100	800	2	0.001821608	0.001781128
Wilcox	100	800	2	0.002	0.001588889
ZicoSeq	100	800	2	0	0
ALDEx2_wi	100	800	5	0.00825	0.007044444
Corncob	100	800	5	0.0095	0.007933333
DACOMP	100	800	5	0.017125	0.01335
DESeq2	100	800	5	0.0248125	0.028222222
fastANCOM	100	800	5	0.0176875	0.014111111
LEfSe	100	800	5	0.0135625	0.011383333
limma_voom	100	800	5	0.1735625	0.139511111
LinDA	100	800	5	0.016125	0.012911111
MaAsLin2	100	800	5	0.0156875	0.012588889
Wilcox	100	800	5	0.011875	0.009883333
ZicoSeq	100	800	5	0	0
ALDEx2_wi	20	800	1	6.25E-05	0
Corncob	20	800	1	0.000125	7.22E-05
DACOMP	20	800	1	0	0
DESeq2	20	800	1	0.0006875	0.163322222
fastANCOM	20	800	1	0	0
LEfSe	20	800	1	0	0
limma_voom	20	800	1	0.032875	0.025611111
LinDA	20	800	1	0	5.56E-06
MaAsLin2	20	800	1	0	5.56E-06
Wilcox	20	800	1	0	0
ZicoSeq	20	800	1	0	0
ALDEx2_wi	20	800	10	0.001875	0.001555556
Corncob	20	800	10	0.002875	0.0023
DACOMP	20	800	10	0.0008125	0.000594444
DESeq2	20	800	10	0.011	0.188877778
fastANCOM	20	800	10	0.006875	0.005133333
LEfSe	20	800	10	0.0006875	6.00E-04
limma_voom	20	800	10	0.1338125	0.106838889
LinDA	20	800	10	0.0034375	0.00265
MaAsLin2	20	800	10	0.0035	0.002888889
Wilcox	20	800	10	0.000375	0.000405556
ZicoSeq	20	800	10	0	0
ALDEx2_wi	20	800	2	6.25E-05	1.11E-05
Corncob	20	800	2	0.00025	0.000177778
DACOMP	20	800	2	0	0
DESeq2	20	800	2	0.0011875	0.165155556
fastANCOM	20	800	2	0	1.67E-05
LEfSe	20	800	2	0	0
limma_voom	20	800	2	0.039125	0.031111111
LinDA	20	800	2	6.25E-05	1.67E-05
MaAsLin2	20	800	2	0	3.89E-05
Wilcox	20	800	2	6.25E-05	5.56E-06
ZicoSeq	20	800	2	0	0
ALDEx2_wi	20	800	5	0.0009375	0.000472222
Corncob	20	800	5	0.0014375	0.000955556
DACOMP	20	800	5	6.25E-05	5.56E-05
DESeq2	20	800	5	0.00725	0.175794444
fastANCOM	20	800	5	0.0008125	0.000705556
LEfSe	20	800	5	0	2.78E-05
limma_voom	20	800	5	0.0581875	0.04785
LinDA	20	800	5	0.0010625	0.000811111
MaAsLin2	20	800	5	0.00138191	0.001111111
Wilcox	20	800	5	6.25E-05	0.000116667
ZicoSeq	20	800	5	0	0
ALDEx2_wi	200	800	1	0	1.11E-05
Corncob	200	800	1	0	1.67E-05
DACOMP	200	800	1	6.25E-05	8.33E-05
DESeq2	200	800	1	0.00075	0.000977778
fastANCOM	200	800	1	0	0
LEfSe	200	800	1	0.000136612	9.71E-05
limma_voom	200	800	1	0.037625	0.029783333
LinDA	200	800	1	0	5.56E-05
MaAsLin2	200	800	1	0	2.22E-05
Wilcox	200	800	1	0	3.89E-05
ZicoSeq	200	800	1	0.0003125	0.000188889
ALDEx2_wi	200	800	10	0.027875	0.0254
Corncob	200	800	10	0.041625	0.036338889
DACOMP	200	800	10	0.0388125	0.034138889
DESeq2	200	800	10	0.055375	0.048405556
fastANCOM	200	800	10	0.1105625	0.091244444
LEfSe	200	800	10	0.0646875	0.055188889
limma_voom	200	800	10	0.470125	0.386094444
LinDA	200	800	10	0.0729375	0.06335
MaAsLin2	200	800	10	0.0718125	0.062211111
Wilcox	200	800	10	0.059	0.050683333
ZicoSeq	200	800	10	6.25E-05	0.000183333
ALDEx2_wi	200	800	2	0.0045	0.003622222
Corncob	200	800	2	0.0039375	0.003127778
DACOMP	200	800	2	0.006875	0.004861111
DESeq2	200	800	2	0.017	0.012244444
fastANCOM	200	800	2	0.00625	0.004333333
LEfSe	200	800	2	0.0069375	0.005094444
limma_voom	200	800	2	0.0601875	0.04755
LinDA	200	800	2	0.00725	0.005011111
MaAsLin2	200	800	2	0.0069375	0.004761111
Wilcox	200	800	2	0.005625	0.004322222
ZicoSeq	200	800	2	0.000125	0.000194444
ALDEx2_wi	200	800	5	0.0135	0.012583333
Corncob	200	800	5	0.0185	0.016633333
DACOMP	200	800	5	0.0235	0.0214
DESeq2	200	800	5	0.035625	0.031733333
fastANCOM	200	800	5	0.03975	0.033722222
LEfSe	200	800	5	0.027	0.02465
limma_voom	200	800	5	0.2210625	0.182666667
LinDA	200	800	5	0.0316875	0.028466667
MaAsLin2	200	800	5	0.032125	0.028555556
Wilcox	200	800	5	0.0238125	0.022011111
ZicoSeq	200	800	5	0.0001875	0.000216667
ALDEx2_wi	300	800	1	6.25E-05	0
Corncob	300	800	1	6.25E-05	0
DACOMP	300	800	1	6.25E-05	2.22E-05
DESeq2	300	800	1	0.001125	0.000972222
fastANCOM	300	800	1	6.25E-05	1.11E-05
LEfSe	300	800	1	0.000343407	0.000213675
limma_voom	300	800	1	0.0386875	0.031927778
LinDA	300	800	1	6.25E-05	3.89E-05
MaAsLin2	300	800	1	6.25E-05	1.11E-05
Wilcox	300	800	1	6.25E-05	1.11E-05
ZicoSeq	300	800	1	0	0
ALDEx2_wi	300	800	10	0.0439375	0.0357
Corncob	300	800	10	0.0701875	0.058427778
DACOMP	300	800	10	0.0504375	0.040877778
DESeq2	300	800	10	0.08275	0.067444444
fastANCOM	300	800	10	0.154125	0.124766667
LEfSe	300	800	10	0.1026875	0.083927778
limma_voom	300	800	10	0.539	0.4399
LinDA	300	800	10	0.11375	0.092494444
MaAsLin2	300	800	10	0.12725	0.102205556
Wilcox	300	800	10	0.0970625	0.078938889
ZicoSeq	300	800	10	0.0001875	0.000183333
ALDEx2_wi	300	800	2	0.0063125	0.005383333
Corncob	300	800	2	0.006375	0.005466667
DACOMP	300	800	2	0.00925	0.008444444
DESeq2	300	800	2	0.01875	0.015977778
fastANCOM	300	800	2	0.0093125	0.008016667
LEfSe	300	800	2	0.0095	0.007877778
limma_voom	300	800	2	0.061875	0.051805556
LinDA	300	800	2	0.009625	0.008522222
MaAsLin2	300	800	2	0.0095	0.008566667
Wilcox	300	800	2	0.0085	0.007138889
ZicoSeq	300	800	2	0	0
ALDEx2_wi	300	800	5	0.0215625	0.017983333
Corncob	300	800	5	0.0319375	0.026905556
DACOMP	300	800	5	0.0329375	0.0266
DESeq2	300	800	5	0.055125	0.044433333
fastANCOM	300	800	5	0.0674375	0.053611111
LEfSe	300	800	5	0.047125	0.039161111
limma_voom	300	800	5	0.2850625	0.232611111
LinDA	300	800	5	0.0575625	0.046022222
MaAsLin2	300	800	5	0.059125	0.049366667
Wilcox	300	800	5	0.04375	0.035544444
ZicoSeq	300	800	5	0	0
ALDEx2_wi	50	800	1	0	0
Corncob	50	800	1	0	5.56E-06
DACOMP	50	800	1	0	0
DESeq2	50	800	1	0.000125	0.010938889
fastANCOM	50	800	1	0	0
LEfSe	50	800	1	0	0
limma_voom	50	800	1	0.0354375	0.029883333
LinDA	50	800	1	6.25E-05	5.56E-06
MaAsLin2	50	800	1	6.25E-05	0
Wilcox	50	800	1	0	0
ZicoSeq	50	800	1	0	0
ALDEx2_wi	50	800	10	0.009375	0.006477778
Corncob	50	800	10	0.009	0.006877778
DACOMP	50	800	10	0.0138125	0.010044444
DESeq2	50	800	10	0.0235625	0.03335
fastANCOM	50	800	10	0.0191875	0.014494444
LEfSe	50	800	10	0.0126875	0.008977778
limma_voom	50	800	10	0.2375	0.193255556
LinDA	50	800	10	0.0141875	0.010688889
MaAsLin2	50	800	10	0.0141875	0.010694444
Wilcox	50	800	10	0.0110625	0.00805
ZicoSeq	50	800	10	0	0
ALDEx2_wi	50	800	2	0.0001875	0.000266667
Corncob	50	800	2	0.000375	4.00E-04
DACOMP	50	800	2	0	0
DESeq2	50	800	2	0.0029375	0.013194444
fastANCOM	50	800	2	0.00025	0.000266667
LEfSe	50	800	2	0.000375	0.000344444
limma_voom	50	800	2	0.0205625	0.016533333
LinDA	50	800	2	0.0003125	0.000305556
MaAsLin2	50	800	2	0.0001875	0.000322222
Wilcox	50	800	2	0.00025	0.000216667
ZicoSeq	50	800	2	0	0
ALDEx2_wi	50	800	5	0.0053125	0.003466667
Corncob	50	800	5	0.0046875	0.002911111
DACOMP	50	800	5	0.0054375	0.003383333
DESeq2	50	800	5	0.0161875	0.024394444
fastANCOM	50	800	5	0.007375	0.005222222
LEfSe	50	800	5	0.0061875	0.004
limma_voom	50	800	5	0.088625	0.070261111
LinDA	50	800	5	0.0070625	0.004644444
MaAsLin2	50	800	5	0.007160804	0.00467895
Wilcox	50	800	5	0.0055625	0.003622222
ZicoSeq	50	800	5	0	0
ALDEx2_wi	500	800	1	0	5.56E-06
Corncob	500	800	1	0	2.22E-05
DACOMP	500	800	1	0	0
DESeq2	500	800	1	0.0013125	0.001283333
fastANCOM	500	800	1	0	0
LEfSe	500	800	1	0	2.94E-05
limma_voom	500	800	1	0.037625	0.030383333
LinDA	500	800	1	0	3.89E-05
MaAsLin2	500	800	1	6.25E-05	6.67E-05
Wilcox	500	800	1	6.25E-05	5.00E-05
ZicoSeq	500	800	1	0	0
ALDEx2_wi	500	800	10	0.0680625	0.054277778
Corncob	500	800	10	0.1309375	0.1042
DACOMP	500	800	10	0.0635625	0.051066667
DESeq2	500	800	10	0.1318125	0.106288889
fastANCOM	500	800	10	0.2464375	0.199588889
LEfSe	500	800	10	0.160875	0.13005
limma_voom	500	800	10	0.6461875	0.5244
LinDA	500	800	10	0.172125	0.136733333
MaAsLin2	500	800	10	0.2115625	0.167733333
Wilcox	500	800	10	0.1560625	0.125305556
ZicoSeq	500	800	10	0.0003125	2.00E-04
ALDEx2_wi	500	800	2	0.008875	0.007511111
Corncob	500	800	2	0.011125	0.008816667
DACOMP	500	800	2	0.015875	0.013411111
DESeq2	500	800	2	0.029125	0.023527778
fastANCOM	500	800	2	0.0154375	0.013205556
LEfSe	500	800	2	0.014375	0.01195
limma_voom	500	800	2	0.1001875	0.082083333
LinDA	500	800	2	0.0170625	0.014638889
MaAsLin2	500	800	2	0.018375	0.015427778
Wilcox	500	800	2	0.0135	0.011161111
ZicoSeq	500	800	2	0.000125	0.000205556
ALDEx2_wi	500	800	5	0.034875	0.026588889
Corncob	500	800	5	0.0581875	0.046683333
DACOMP	500	800	5	0.0394375	0.030522222
DESeq2	500	800	5	0.0815	0.065405556
fastANCOM	500	800	5	0.1015625	0.084
LEfSe	500	800	5	0.0785	0.063016667
limma_voom	500	800	5	0.3544375	0.289233333
LinDA	500	800	5	0.0844375	0.069144444
MaAsLin2	500	800	5	0.099	0.081722222
Wilcox	500	800	5	0.0720625	0.058455556
ZicoSeq	500	800	5	0.0003125	0.000205556
edgeR	20	2000	1	3.00E-04	0.000422222
edgeR	50	2000	1	1.00E-04	0.000211111
edgeR	100	2000	1	4.00E-04	0.000516667
edgeR	200	2000	1	0.00035	0.000438889
edgeR	300	2000	1	0.00055	0.000661111
edgeR	500	2000	1	7.00E-04	0.000705556
edgeR	20	2000	2	0.00525	0.000383333
edgeR	50	2000	2	0.02015	0.000783333
edgeR	100	2000	2	0.03235	0.000877778
edgeR	200	2000	2	0.04015	0.002305556
edgeR	300	2000	2	0.03935	0.003466667
edgeR	500	2000	2	0.0391	0.005005556
edgeR	20	2000	5	0.027	0.000911111
edgeR	50	2000	5	0.03415	0.0019
edgeR	100	2000	5	0.03895	0.004072222
edgeR	200	2000	5	0.0377	0.007555556
edgeR	300	2000	5	0.0408	0.01035
edgeR	500	2000	5	0.0375	0.015327778
edgeR	20	2000	10	0.0253	0.001038889
edgeR	50	2000	10	0.0332	0.002905556
edgeR	100	2000	10	0.03775	0.006422222
edgeR	200	2000	10	0.03565	0.010066667
edgeR	300	2000	10	0.0347	0.014711111
edgeR	500	2000	10	0.03885	0.021616667
edgeR	20	1000	1	6.00E-04	0.000394737
edgeR	50	1000	1	0.0016	0.000468421
edgeR	100	1000	1	0.0011	0.000505263
edgeR	200	1000	1	0.0019	0.000605263
edgeR	300	1000	1	9.00E-04	5.00E-04
edgeR	500	1000	1	0.0014	0.000547368
edgeR	20	1000	2	0.0088	0.000578947
edgeR	50	1000	2	0.0341	0.000931579
edgeR	100	1000	2	0.0508	0.001026316
edgeR	200	1000	2	0.0649	0.001936842
edgeR	300	1000	2	0.0653	0.002810526
edgeR	500	1000	2	0.0645	0.003842105
edgeR	20	1000	5	0.0426	6.00E-04
edgeR	50	1000	5	0.0542	0.001663158
edgeR	100	1000	5	0.0606	0.0035
edgeR	200	1000	5	0.0601	0.005626316
edgeR	300	1000	5	0.065	0.008863158
edgeR	500	1000	5	0.0602	0.010636842
edgeR	20	1000	10	0.0444	0.000984211
edgeR	50	1000	10	0.0537	0.001952632
edgeR	100	1000	10	0.0589	0.004152632
edgeR	200	1000	10	0.0596	0.009136842
edgeR	300	1000	10	0.0567	0.010694737
edgeR	500	1000	10	0.0621	0.016142105
edgeR	20	500	1	0.0026	0.000364103
edgeR	50	500	1	0.0012	0.00034359
edgeR	100	500	1	0.0026	0.000425641
edgeR	200	500	1	8.00E-04	0.000512821
edgeR	300	500	1	0.0024	0.000425641
edgeR	500	500	1	0.001	0.000446154
edgeR	20	500	2	0.017	0.000389744
edgeR	50	500	2	0.073	0.000846154
edgeR	100	500	2	0.109	0.001282051
edgeR	200	500	2	0.1414	0.002025641
edgeR	300	500	2	0.1312	0.002184615
edgeR	500	500	2	0.14	0.004066667
edgeR	20	500	5	0.0922	0.000682051
edgeR	50	500	5	0.1116	0.001476923
edgeR	100	500	5	0.1272	0.003153846
edgeR	200	500	5	0.1348	0.005774359
edgeR	300	500	5	0.1298	0.008153846
edgeR	500	500	5	0.1338	0.011702564
edgeR	20	500	10	0.0912	0.000917949
edgeR	50	500	10	0.1154	0.002328205
edgeR	100	500	10	0.1256	0.004882051
edgeR	200	500	10	0.1328	0.008169231
edgeR	300	500	10	0.1252	0.01085641
edgeR	500	500	10	0.1208	0.015723077
edgeR	20	400	1	0.00175	0.000265306
edgeR	50	400	1	0.0015	0.000362245
edgeR	100	400	1	0.00225	0.000423469
edgeR	200	400	1	0.002	0.000362245
edgeR	300	400	1	0.00325	0.000540816
edgeR	500	400	1	0.00275	5.00E-04
edgeR	20	400	2	0.01425	0.000377551
edgeR	50	400	2	0.069	0.000979592
edgeR	100	400	2	0.1085	0.001346939
edgeR	200	400	2	0.14375	0.001632653
edgeR	300	400	2	0.14275	0.002311224
edgeR	500	400	2	0.15175	0.003280612
edgeR	20	400	5	0.09675	0.000688776
edgeR	50	400	5	0.12475	0.001704082
edgeR	100	400	5	0.13025	0.002566327
edgeR	200	400	5	0.141	0.004862245
edgeR	300	400	5	0.14275	0.006979592
edgeR	500	400	5	0.14075	0.010056122
edgeR	20	400	10	0.10625	0.000780612
edgeR	50	400	10	0.121	0.001923469
edgeR	100	400	10	0.13475	0.00397449
edgeR	200	400	10	0.13375	0.007341837
edgeR	300	400	10	0.139	0.010535714
edgeR	500	400	10	0.12975	0.012204082
edgeR	20	300	1	0.002333333	0.000228426
edgeR	50	300	1	0.004	0.000401015
edgeR	100	300	1	0.002333333	0.000401015
edgeR	200	300	1	0.002	0.000370558
edgeR	300	300	1	0.002	0.000401015
edgeR	500	300	1	0.004333333	0.000380711
edgeR	20	300	2	0.020666667	0.000304569
edgeR	50	300	2	0.073	0.000690355
edgeR	100	300	2	0.124333333	0.000888325
edgeR	200	300	2	0.157666667	0.00157868
edgeR	300	300	2	0.155333333	0.001624365
edgeR	500	300	2	0.168	0.00286802
edgeR	20	300	5	0.108333333	0.000583756
edgeR	50	300	5	0.135666667	0.001538071
edgeR	100	300	5	0.15	0.002086294
edgeR	200	300	5	0.156333333	0.004852792
edgeR	300	300	5	0.152333333	0.005253807
edgeR	500	300	5	0.153333333	0.007685279
edgeR	20	300	10	0.097333333	0.000548223
edgeR	50	300	10	0.124	0.001573604
edgeR	100	300	10	0.133333333	0.003005076
edgeR	200	300	10	0.138666667	0.005619289
edgeR	300	300	10	0.143	0.007228426
edgeR	500	300	10	0.145	0.009411168
edgeR	20	200	1	0.0045	0.000338384
edgeR	50	200	1	0.0035	0.00029798
edgeR	100	200	1	0.006	0.000388889
edgeR	200	200	1	0.006	0.000333333
edgeR	300	200	1	0.0045	0.000318182
edgeR	500	200	1	0.0045	0.000434343
edgeR	20	200	2	0.0275	0.00029798
edgeR	50	200	2	0.12	0.000651515
edgeR	100	200	2	0.1735	0.001085859
edgeR	200	200	2	0.2245	0.001131313
edgeR	300	200	2	0.224	0.001429293
edgeR	500	200	2	0.256	0.002934343
edgeR	20	200	5	0.156	0.000545455
edgeR	50	200	5	0.1865	0.001186869
edgeR	100	200	5	0.209	0.001787879
edgeR	200	200	5	0.234	0.003373737
edgeR	300	200	5	0.2225	0.004929293
edgeR	500	200	5	0.2185	0.006717172
edgeR	20	200	10	0.1445	0.000712121
edgeR	50	200	10	0.1735	0.001449495
edgeR	100	200	10	0.2125	0.003545455
edgeR	200	200	10	0.2095	0.005060606
edgeR	300	200	10	0.2095	0.006085859
edgeR	500	200	10	0.211	0.009191919
edgeR	20	100	1	0.001	0.000271357
edgeR	50	100	1	0.007	0.000442211
edgeR	100	100	1	0.009	0.000386935
edgeR	200	100	1	0.008	0.00040201
edgeR	300	100	1	0.011	0.000256281
edgeR	500	100	1	0.007	0.000341709
edgeR	20	100	2	0.053	0.00038191
edgeR	50	100	2	0.205	0.000778894
edgeR	100	100	2	0.375	0.000959799
edgeR	200	100	2	0.461	0.001437186
edgeR	300	100	2	0.476	0.001407035
edgeR	500	100	2	0.5	0.002135678
edgeR	20	100	5	0.274	0.000507538
edgeR	50	100	5	0.402	0.001135678
edgeR	100	100	5	0.427	0.001839196
edgeR	200	100	5	0.453	0.003376884
edgeR	300	100	5	0.471	0.00540201
edgeR	500	100	5	0.458	0.006346734
edgeR	20	100	10	0.31	0.000753769
edgeR	50	100	10	0.345	0.001623116
edgeR	100	100	10	0.405	0.002738693
edgeR	200	100	10	0.429	0.005824121
edgeR	300	100	10	0.43	0.007221106
edgeR	500	100	10	0.444	0.009517588
edgeR	20	800	1	0.000625	0.000317708
edgeR	50	800	1	0.002	0.000494792
edgeR	100	800	1	0.00225	0.000802083
edgeR	200	800	1	0.00125	0.000479167
edgeR	300	800	1	0.001	0.000567708
edgeR	500	800	1	0.000625	0.000395833
edgeR	20	800	2	0.007625	0.00040625
edgeR	50	800	2	0.032875	0.000838542
edgeR	100	800	2	0.05925	0.001046875
edgeR	200	800	2	0.066375	0.001682292
edgeR	300	800	2	0.0655	0.002015625
edgeR	500	800	2	0.07125	0.003354167
edgeR	20	800	5	0.041875	0.000661458
edgeR	50	800	5	0.054875	0.001302083
edgeR	100	800	5	0.061125	0.00228125
edgeR	200	800	5	0.062375	0.004614583
edgeR	300	800	5	0.06225	0.005963542
edgeR	500	800	5	0.071125	0.010385417
edgeR	20	800	10	0.04625	0.000786458
edgeR	50	800	10	0.05375	0.00190625
edgeR	100	800	10	0.060625	0.003583333
edgeR	200	800	10	0.063125	0.007088542
edgeR	300	800	10	0.061625	0.010041667
edgeR	500	800	10	0.06375	0.013197917
metagenomeSeq	20	800	1	0.00025	1.04E-05
metagenomeSeq	50	800	1	0.000125	3.65E-05
metagenomeSeq	100	800	1	0.000125	3.65E-05
metagenomeSeq	200	800	1	0.000125	3.65E-05
metagenomeSeq	300	800	1	0	4.78E-05
metagenomeSeq	500	800	1	0.000386598	1.07E-05
metagenomeSeq	20	800	2	0.000125	3.13E-05
metagenomeSeq	50	800	2	0.003	0
metagenomeSeq	100	800	2	0.018560606	3.68E-05
metagenomeSeq	200	800	2	0.081125	0.000296875
metagenomeSeq	300	800	2	0.142	0.000333333
metagenomeSeq	500	800	2	0.25975	0.000880208
metagenomeSeq	20	800	5	0.005625	3.13E-05
metagenomeSeq	50	800	5	0.06525	6.77E-05
metagenomeSeq	100	800	5	0.198969072	0.000655069
metagenomeSeq	200	800	5	0.403661616	0.00195181
metagenomeSeq	300	800	5	0.580670103	0.003699527
metagenomeSeq	500	800	5	0.80875	0.009859375
metagenomeSeq	20	800	10	0.027375	8.85E-05
metagenomeSeq	50	800	10	0.13325	0.000333333
metagenomeSeq	100	800	10	0.300505051	0.001367845
metagenomeSeq	200	800	10	0.591161616	0.006197391
metagenomeSeq	300	800	10	0.764668367	0.010932185
metagenomeSeq	500	800	10	0.925128866	0.022787801
metagenomeSeq	20	1000	1	3.00E-04	7.89E-05
metagenomeSeq	50	1000	1	0	4.21E-05
metagenomeSeq	100	1000	1	0	3.32E-05
metagenomeSeq	200	1000	1	0.000102041	8.06E-05
metagenomeSeq	300	1000	1	0.00010101	5.32E-05
metagenomeSeq	500	1000	1	1.00E-04	4.21E-05
metagenomeSeq	20	1000	2	3.00E-04	3.16E-05
metagenomeSeq	50	1000	2	0.0022	2.11E-05
metagenomeSeq	100	1000	2	0.020707071	9.57E-05
metagenomeSeq	200	1000	2	0.082631579	0.000288089
metagenomeSeq	300	1000	2	0.14030303	0.000632642
metagenomeSeq	500	1000	2	0.249693878	0.000891515
metagenomeSeq	20	1000	5	0.0048	4.21E-05
metagenomeSeq	50	1000	5	0.0728	0.000136842
metagenomeSeq	100	1000	5	0.184387755	0.000864662
metagenomeSeq	200	1000	5	0.391010101	0.002626263
metagenomeSeq	300	1000	5	0.5809375	0.005526316
metagenomeSeq	500	1000	5	0.794897959	0.011906552
metagenomeSeq	20	1000	10	0.0252	1.00E-04
metagenomeSeq	50	1000	10	0.1353	0.000447368
metagenomeSeq	100	1000	10	0.2936	0.001768421
metagenomeSeq	200	1000	10	0.559795918	0.007432868
metagenomeSeq	300	1000	10	0.754897959	0.015687433
metagenomeSeq	500	1000	10	0.9177	0.029847368
metagenomeSeq	20	500	1	0	2.05E-05
metagenomeSeq	50	500	1	0	1.54E-05
metagenomeSeq	100	500	1	2.00E-04	3.08E-05
metagenomeSeq	200	500	1	0.00020202	2.07E-05
metagenomeSeq	300	500	1	0.00020202	4.14E-05
metagenomeSeq	500	500	1	0	0
metagenomeSeq	20	500	2	0.0014	4.10E-05
metagenomeSeq	50	500	2	0.0078	3.08E-05
metagenomeSeq	100	500	2	0.061212121	0.00013468
metagenomeSeq	200	500	2	0.206262626	0.0003885
metagenomeSeq	300	500	2	0.300204082	0.000507588
metagenomeSeq	500	500	2	0.490909091	0.000953121
metagenomeSeq	20	500	5	0.014	0.000148718
metagenomeSeq	50	500	5	0.181	0.000364103
metagenomeSeq	100	500	5	0.431134021	0.0012424
metagenomeSeq	200	500	5	0.716767677	0.003330743
metagenomeSeq	300	500	5	0.871020408	0.005808477
metagenomeSeq	500	500	5	0.961836735	0.013474621
metagenomeSeq	20	500	10	0.0728	0.000164103
metagenomeSeq	50	500	10	0.3396	0.000702564
metagenomeSeq	100	500	10	0.6484	0.003687179
metagenomeSeq	200	500	10	0.901237113	0.009384087
metagenomeSeq	300	500	10	0.971313131	0.015120435
metagenomeSeq	500	500	10	0.994285714	0.028691784
metagenomeSeq	20	2000	1	0	5.00E-05
metagenomeSeq	50	2000	1	0	0
metagenomeSeq	100	2000	1	5.05E-05	0.00010101
metagenomeSeq	200	2000	1	0.000204082	7.94E-05
metagenomeSeq	300	2000	1	0	3.44E-05
metagenomeSeq	500	2000	1	0	2.24E-05
metagenomeSeq	20	2000	2	2.00E-04	0.000161111
metagenomeSeq	50	2000	2	0.0013	1.11E-05
metagenomeSeq	100	2000	2	0.010505051	8.98E-05
metagenomeSeq	200	2000	2	0.053112245	0.000306122
metagenomeSeq	300	2000	2	0.090204082	0.00037415
metagenomeSeq	500	2000	2	0.1721	0.001177778
metagenomeSeq	20	2000	5	0.0035	5.56E-05
metagenomeSeq	50	2000	5	0.04915	0.000166667
metagenomeSeq	100	2000	5	0.12545	0.000772222
metagenomeSeq	200	2000	5	0.258571429	0.002885488
metagenomeSeq	300	2000	5	0.412828283	0.007188552
metagenomeSeq	500	2000	5	0.643367347	0.016286848
metagenomeSeq	20	2000	10	0.01685	8.89E-05
metagenomeSeq	50	2000	10	0.09105	0.000283333
metagenomeSeq	100	2000	10	0.195257732	0.002520046
metagenomeSeq	200	2000	10	0.38325	0.008822222
metagenomeSeq	300	2000	10	0.570561224	0.018429705
metagenomeSeq	500	2000	10	0.788383838	0.040819304
metagenomeSeq	20	400	1	5.00E-04	4.59E-05
metagenomeSeq	50	400	1	0.00025	1.53E-05
metagenomeSeq	100	400	1	0	1.04E-05
metagenomeSeq	200	400	1	0	1.58E-05
metagenomeSeq	300	400	1	0	1.53E-05
metagenomeSeq	500	400	1	0	0
metagenomeSeq	20	400	2	0.00025	6.63E-05
metagenomeSeq	50	400	2	0.00625	0
metagenomeSeq	100	400	2	0.062121212	0.000185529
metagenomeSeq	200	400	2	0.1875	0.000281133
metagenomeSeq	300	400	2	0.303826531	0.000390462
metagenomeSeq	500	400	2	0.496134021	0.00097307
metagenomeSeq	20	400	5	0.01625	8.16E-05
metagenomeSeq	50	400	5	0.1905	0.00027551
metagenomeSeq	100	400	5	0.427295918	0.00093711
metagenomeSeq	200	400	5	0.728608247	0.002640438
metagenomeSeq	300	400	5	0.874489796	0.005221783
metagenomeSeq	500	400	5	0.959343434	0.010363843
metagenomeSeq	20	400	10	0.079	0.000122449
metagenomeSeq	50	400	10	0.3445	0.000571429
metagenomeSeq	100	400	10	0.672680412	0.00190932
metagenomeSeq	200	400	10	0.907989691	0.006648433
metagenomeSeq	300	400	10	0.964540816	0.011214077
metagenomeSeq	500	400	10	0.996	0.022331633
metagenomeSeq	20	300	1	0.001	3.05E-05
