name	Sample	OTU	effect	mean_Precision	mean_TPR
MaAsLin2	100	800	2	0.069938981	0.001821608
Wilcox	100	800	2	0.077232143	0.002
ZicoSeq	100	800	2	0	0
ALDEx2_wi	100	800	5	0.089949475	0.00825
Corncob	100	800	5	0.097854395	0.0095
DACOMP	100	800	5	0.100240761	0.017125
DESeq2	100	800	5	0.071838176	0.0248125
fastANCOM	100	800	5	0.100752551	0.0176875
LEfSe	100	800	5	0.096133045	0.0135625
limma_voom	100	800	5	0.101952863	0.1735625
LinDA	100	800	5	0.098395184	0.016125
MaAsLin2	100	800	5	0.099298524	0.0156875
Wilcox	100	800	5	0.096143064	0.011875
ZicoSeq	100	800	5	0	0
ALDEx2_wi	20	800	1	0.005	6.25E-05
Corncob	20	800	1	0.0075	0.000125
DACOMP	20	800	1	0	0
DESeq2	20	800	1	0.000373954	0.0006875
fastANCOM	20	800	1	0	0
LEfSe	20	800	1	0	0
limma_voom	20	800	1	0.023593515	0.032875
LinDA	20	800	1	0	0
MaAsLin2	20	800	1	0	0
Wilcox	20	800	1	0	0
ZicoSeq	20	800	1	0	0
ALDEx2_wi	20	800	10	0.07125	0.001875
Corncob	20	800	10	0.078595238	0.002875
DACOMP	20	800	10	0.00959127	0.0008125
DESeq2	20	800	10	0.005148086	0.011
fastANCOM	20	800	10	0.091155638	0.006875
LEfSe	20	800	10	0.022555556	0.0006875
limma_voom	20	800	10	0.090272991	0.1338125
LinDA	20	800	10	0.085930556	0.0034375
MaAsLin2	20	800	10	0.078630952	0.0035
Wilcox	20	800	10	0.015625	0.000375
ZicoSeq	20	800	10	0	0
ALDEx2_wi	20	800	2	0.005	6.25E-05
Corncob	20	800	2	0.013333333	0.00025
DACOMP	20	800	2	0	0
DESeq2	20	800	2	0.000626734	0.0011875
fastANCOM	20	800	2	0	0
LEfSe	20	800	2	0	0
limma_voom	20	800	2	0.035176954	0.039125
LinDA	20	800	2	0.005	6.25E-05
MaAsLin2	20	800	2	0	0
Wilcox	20	800	2	0.005	6.25E-05
ZicoSeq	20	800	2	0	0
ALDEx2_wi	20	800	5	0.055166667	0.0009375
Corncob	20	800	5	0.07060119	0.0014375
DACOMP	20	800	5	0.000833333	6.25E-05
DESeq2	20	800	5	0.003652093	0.00725
fastANCOM	20	800	5	0.039166667	0.0008125
LEfSe	20	800	5	0	0
limma_voom	20	800	5	0.09452436	0.0581875
LinDA	20	800	5	0.05	0.0010625
MaAsLin2	20	800	5	0.064070352	0.00138191
Wilcox	20	800	5	0.005	6.25E-05
ZicoSeq	20	800	5	0	0
ALDEx2_wi	200	800	1	0	0
Corncob	200	800	1	0	0
DACOMP	200	800	1	0.0003125	6.25E-05
DESeq2	200	800	1	0.035333333	0.00075
fastANCOM	200	800	1	0	0
LEfSe	200	800	1	0.002003643	0.000136612
limma_voom	200	800	1	0.060768388	0.037625
LinDA	200	800	1	0	0
MaAsLin2	200	800	1	0	0
Wilcox	200	800	1	0	0
ZicoSeq	200	800	1	0.000641026	0.0003125
ALDEx2_wi	200	800	10	0.09353876	0.027875
Corncob	200	800	10	0.096545001	0.041625
DACOMP	200	800	10	0.09280819	0.0388125
DESeq2	200	800	10	0.093209528	0.055375
fastANCOM	200	800	10	0.098828752	0.1105625
LEfSe	200	800	10	0.09562533	0.0646875
limma_voom	200	800	10	0.096868031	0.470125
LinDA	200	800	10	0.095303255	0.0729375
MaAsLin2	200	800	10	0.095728884	0.0718125
Wilcox	200	800	10	0.095359356	0.059
ZicoSeq	200	800	10	0.000147059	6.25E-05
ALDEx2_wi	200	800	2	0.099902778	0.0045
Corncob	200	800	2	0.084165224	0.0039375
DACOMP	200	800	2	0.078528323	0.006875
DESeq2	200	800	2	0.109010226	0.017
fastANCOM	200	800	2	0.111064484	0.00625
LEfSe	200	800	2	0.103308006	0.0069375
limma_voom	200	800	2	0.107034328	0.0601875
LinDA	200	800	2	0.118983461	0.00725
MaAsLin2	200	800	2	0.115710137	0.0069375
Wilcox	200	800	2	0.099923701	0.005625
ZicoSeq	200	800	2	0.00027027	0.000125
ALDEx2_wi	200	800	5	0.089021355	0.0135
Corncob	200	800	5	0.09053587	0.0185
DACOMP	200	800	5	0.08835071	0.0235
DESeq2	200	800	5	0.091318355	0.035625
fastANCOM	200	800	5	0.092948838	0.03975
LEfSe	200	800	5	0.088581242	0.027
limma_voom	200	800	5	0.097550959	0.2210625
LinDA	200	800	5	0.09008606	0.0316875
MaAsLin2	200	800	5	0.09057309	0.032125
Wilcox	200	800	5	0.088652815	0.0238125
ZicoSeq	200	800	5	0.000357143	0.0001875
ALDEx2_wi	300	800	1	0.005	6.25E-05
Corncob	300	800	1	0.005	6.25E-05
DACOMP	300	800	1	0.001	6.25E-05
DESeq2	300	800	1	0.038708333	0.001125
fastANCOM	300	800	1	0.005	6.25E-05
LEfSe	300	800	1	0.007367632	0.000343407
limma_voom	300	800	1	0.064576615	0.0386875
LinDA	300	800	1	0.005	6.25E-05
MaAsLin2	300	800	1	0.005	6.25E-05
Wilcox	300	800	1	0.005	6.25E-05
ZicoSeq	300	800	1	0	0
ALDEx2_wi	300	800	10	0.097946005	0.0439375
Corncob	300	800	10	0.097193798	0.0701875
DACOMP	300	800	10	0.098071418	0.0504375
DESeq2	300	800	10	0.099065512	0.08275
fastANCOM	300	800	10	0.10045807	0.154125
LEfSe	300	800	10	0.098366145	0.1026875
limma_voom	300	800	10	0.098282248	0.539
LinDA	300	800	10	0.099216059	0.11375
MaAsLin2	300	800	10	0.099795696	0.12725
Wilcox	300	800	10	0.098530263	0.0970625
ZicoSeq	300	800	10	0.000416667	0.0001875
ALDEx2_wi	300	800	2	0.092247114	0.0063125
Corncob	300	800	2	0.094436133	0.006375
DACOMP	300	800	2	0.077204016	0.00925
DESeq2	300	800	2	0.096197035	0.01875
fastANCOM	300	800	2	0.088565254	0.0093125
LEfSe	300	800	2	0.093709687	0.0095
limma_voom	300	800	2	0.090619773	0.061875
LinDA	300	800	2	0.08908682	0.009625
MaAsLin2	300	800	2	0.085849376	0.0095
Wilcox	300	800	2	0.094137042	0.0085
ZicoSeq	300	800	2	0	0
ALDEx2_wi	300	800	5	0.094146258	0.0215625
Corncob	300	800	5	0.096409805	0.0319375
DACOMP	300	800	5	0.101134431	0.0329375
DESeq2	300	800	5	0.100538828	0.055125
fastANCOM	300	800	5	0.099518609	0.0674375
LEfSe	300	800	5	0.097891841	0.047125
limma_voom	300	800	5	0.097360036	0.2850625
LinDA	300	800	5	0.101139591	0.0575625
MaAsLin2	300	800	5	0.096652598	0.059125
Wilcox	300	800	5	0.09920498	0.04375
ZicoSeq	300	800	5	0	0
ALDEx2_wi	50	800	1	0	0
Corncob	50	800	1	0	0
DACOMP	50	800	1	0	0
DESeq2	50	800	1	0.000888889	0.000125
fastANCOM	50	800	1	0	0
LEfSe	50	800	1	0	0
limma_voom	50	800	1	0.037369123	0.0354375
LinDA	50	800	1	0.005	6.25E-05
MaAsLin2	50	800	1	0.005	6.25E-05
Wilcox	50	800	1	0	0
ZicoSeq	50	800	1	0	0
ALDEx2_wi	50	800	10	0.11935665	0.009375
Corncob	50	800	10	0.110176718	0.009
DACOMP	50	800	10	0.103758978	0.0138125
DESeq2	50	800	10	0.057821797	0.0235625
fastANCOM	50	800	10	0.10973408	0.0191875
LEfSe	50	800	10	0.116337087	0.0126875
limma_voom	50	800	10	0.099870325	0.2375
LinDA	50	800	10	0.107007115	0.0141875
MaAsLin2	50	800	10	0.105865129	0.0141875
Wilcox	50	800	10	0.113324806	0.0110625
ZicoSeq	50	800	10	0	0
ALDEx2_wi	50	800	2	0.01	0.0001875
Corncob	50	800	2	0.024166667	0.000375
DACOMP	50	800	2	0	0
DESeq2	50	800	2	0.0175496	0.0029375
fastANCOM	50	800	2	0.010833333	0.00025
LEfSe	50	800	2	0.021666667	0.000375
limma_voom	50	800	2	0.054227341	0.0205625
LinDA	50	800	2	0.02	0.0003125
MaAsLin2	50	800	2	0.0125	0.0001875
Wilcox	50	800	2	0.015	0.00025
ZicoSeq	50	800	2	0	0
ALDEx2_wi	50	800	5	0.116113095	0.0053125
Corncob	50	800	5	0.115049603	0.0046875
DACOMP	50	800	5	0.055657037	0.0054375
DESeq2	50	800	5	0.054941751	0.0161875
fastANCOM	50	800	5	0.116431892	0.007375
LEfSe	50	800	5	0.129510281	0.0061875
limma_voom	50	800	5	0.100422519	0.088625
LinDA	50	800	5	0.116107864	0.0070625
MaAsLin2	50	800	5	0.118455665	0.007160804
Wilcox	50	800	5	0.115335678	0.0055625
ZicoSeq	50	800	5	0	0
ALDEx2_wi	500	800	1	0	0
Corncob	500	800	1	0	0
DACOMP	500	800	1	0	0
DESeq2	500	800	1	0.041097222	0.0013125
fastANCOM	500	800	1	0	0
LEfSe	500	800	1	0	0
limma_voom	500	800	1	0.087930918	0.037625
LinDA	500	800	1	0	0
MaAsLin2	500	800	1	0.0025	6.25E-05
Wilcox	500	800	1	0.00125	6.25E-05
ZicoSeq	500	800	1	0	0
ALDEx2_wi	500	800	10	0.100817802	0.0680625
Corncob	500	800	10	0.100604565	0.1309375
DACOMP	500	800	10	0.099731868	0.0635625
DESeq2	500	800	10	0.099138602	0.1318125
fastANCOM	500	800	10	0.099564851	0.2464375
LEfSe	500	800	10	0.099208514	0.160875
limma_voom	500	800	10	0.09886217	0.6461875
LinDA	500	800	10	0.100708932	0.172125
MaAsLin2	500	800	10	0.101204029	0.2115625
Wilcox	500	800	10	0.099886635	0.1560625
ZicoSeq	500	800	10	0.000609756	0.0003125
ALDEx2_wi	500	800	2	0.094483606	0.008875
Corncob	500	800	2	0.10147152	0.011125
DACOMP	500	800	2	0.097042678	0.015875
DESeq2	500	800	2	0.099788223	0.029125
fastANCOM	500	800	2	0.094183174	0.0154375
LEfSe	500	800	2	0.095852112	0.014375
limma_voom	500	800	2	0.099531751	0.1001875
LinDA	500	800	2	0.09329964	0.0170625
MaAsLin2	500	800	2	0.096336724	0.018375
Wilcox	500	800	2	0.095069844	0.0135
ZicoSeq	500	800	2	0.00025641	0.000125
ALDEx2_wi	500	800	5	0.10446111	0.034875
Corncob	500	800	5	0.099113678	0.0581875
DACOMP	500	800	5	0.104183992	0.0394375
DESeq2	500	800	5	0.099929379	0.0815
fastANCOM	500	800	5	0.096402658	0.1015625
LEfSe	500	800	5	0.099959215	0.0785
limma_voom	500	800	5	0.099217177	0.3544375
LinDA	500	800	5	0.097407492	0.0844375
MaAsLin2	500	800	5	0.096858576	0.099
Wilcox	500	800	5	0.098181855	0.0720625
ZicoSeq	500	800	5	0.000595238	0.0003125
edgeR	20	2000	1	0.009440476	3.00E-04
edgeR	50	2000	1	0.003428571	1.00E-04
edgeR	100	2000	1	0.020634921	4.00E-04
edgeR	200	2000	1	0.020631313	0.00035
edgeR	300	2000	1	0.020527778	0.00055
edgeR	500	2000	1	0.028816239	7.00E-04
edgeR	20	2000	2	0.36743759	0.00525
edgeR	50	2000	2	0.795910284	0.02015
edgeR	100	2000	2	0.849025267	0.03235
edgeR	200	2000	2	0.748552965	0.04015
edgeR	300	2000	2	0.655478877	0.03935
edgeR	500	2000	2	0.588135366	0.0391
edgeR	20	2000	5	0.837249836	0.027
edgeR	50	2000	5	0.766777722	0.03415
edgeR	100	2000	5	0.634483667	0.03895
edgeR	200	2000	5	0.47554144	0.0377
edgeR	300	2000	5	0.405847163	0.0408
edgeR	500	2000	5	0.28488105	0.0375
edgeR	20	2000	10	0.826269247	0.0253
edgeR	50	2000	10	0.687232357	0.0332
edgeR	100	2000	10	0.489834842	0.03775
edgeR	200	2000	10	0.390387344	0.03565
edgeR	300	2000	10	0.264976341	0.0347
edgeR	500	2000	10	0.205017828	0.03885
edgeR	20	1000	1	0.012	6.00E-04
edgeR	50	1000	1	0.070634921	0.0016
edgeR	100	1000	1	0.034305556	0.0011
edgeR	200	1000	1	0.062305556	0.0019
edgeR	300	1000	1	0.015916667	9.00E-04
edgeR	500	1000	1	0.041878788	0.0014
edgeR	20	1000	2	0.335136364	0.0088
edgeR	50	1000	2	0.736277778	0.0341
edgeR	100	1000	2	0.808524874	0.0508
edgeR	200	1000	2	0.709791139	0.0649
edgeR	300	1000	2	0.624822401	0.0653
edgeR	500	1000	2	0.574841878	0.0645
edgeR	20	1000	5	0.843145799	0.0426
edgeR	50	1000	5	0.733904831	0.0542
edgeR	100	1000	5	0.592444969	0.0606
edgeR	200	1000	5	0.492212428	0.0601
edgeR	300	1000	5	0.404384482	0.065
edgeR	500	1000	5	0.328257404	0.0602
edgeR	20	1000	10	0.766709318	0.0444
edgeR	50	1000	10	0.702550059	0.0537
edgeR	100	1000	10	0.556114379	0.0589
edgeR	200	1000	10	0.367195454	0.0596
edgeR	300	1000	10	0.297886464	0.0567
edgeR	500	1000	10	0.208642857	0.0621
edgeR	20	500	1	0.048666667	0.0026
edgeR	50	500	1	0.018595238	0.0012
edgeR	100	500	1	0.039857143	0.0026
edgeR	200	500	1	0.015	8.00E-04
edgeR	300	500	1	0.0365	0.0024
edgeR	500	500	1	0.011	0.001
edgeR	20	500	2	0.385285714	0.017
edgeR	50	500	2	0.746645688	0.073
edgeR	100	500	2	0.756495444	0.109
edgeR	200	500	2	0.709264018	0.1414
edgeR	300	500	2	0.69580191	0.1312
edgeR	500	500	2	0.593083021	0.14
edgeR	20	500	5	0.834414669	0.0922
edgeR	50	500	5	0.750728944	0.1116
edgeR	100	500	5	0.625514958	0.1272
edgeR	200	500	5	0.503874581	0.1348
edgeR	300	500	5	0.399947864	0.1298
edgeR	500	500	5	0.303243267	0.1338
edgeR	20	500	10	0.824176291	0.0912
edgeR	50	500	10	0.687562493	0.1154
edgeR	100	500	10	0.523004526	0.1256
edgeR	200	500	10	0.391517047	0.1328
edgeR	300	500	10	0.308132415	0.1252
edgeR	500	500	10	0.212586226	0.1208
edgeR	20	400	1	0.016444444	0.00175
edgeR	50	400	1	0.015595238	0.0015
edgeR	100	400	1	0.031333333	0.00225
edgeR	200	400	1	0.036444444	0.002
edgeR	300	400	1	0.038809524	0.00325
edgeR	500	400	1	0.039095238	0.00275
edgeR	20	400	2	0.265972222	0.01425
edgeR	50	400	2	0.679348124	0.069
edgeR	100	400	2	0.730768648	0.1085
edgeR	200	400	2	0.727164463	0.14375
edgeR	300	400	2	0.642660946	0.14275
edgeR	500	400	2	0.610574413	0.15175
edgeR	20	400	5	0.821726978	0.09675
edgeR	50	400	5	0.697620184	0.12475
edgeR	100	400	5	0.600794335	0.13025
edgeR	200	400	5	0.527106102	0.141
edgeR	300	400	5	0.388430123	0.14275
edgeR	500	400	5	0.326758861	0.14075
edgeR	20	400	10	0.816759435	0.10625
edgeR	50	400	10	0.686649711	0.121
edgeR	100	400	10	0.526827854	0.13475
edgeR	200	400	10	0.381616387	0.13375
edgeR	300	400	10	0.305528828	0.139
edgeR	500	400	10	0.229244546	0.12975
edgeR	20	300	1	0.026333333	0.002333333
edgeR	50	300	1	0.05075	0.004
edgeR	100	300	1	0.030095238	0.002333333
edgeR	200	300	1	0.044242424	0.002
edgeR	300	300	1	0.035769231	0.002
edgeR	500	300	1	0.05422619	0.004333333
edgeR	20	300	2	0.296309524	0.020666667
edgeR	50	300	2	0.650605339	0.073
edgeR	100	300	2	0.754413253	0.124333333
edgeR	200	300	2	0.698131116	0.157666667
edgeR	300	300	2	0.671362635	0.155333333
edgeR	500	300	2	0.626105104	0.168
edgeR	20	300	5	0.782911616	0.108333333
edgeR	50	300	5	0.66420933	0.135666667
edgeR	100	300	5	0.635958515	0.15
edgeR	200	300	5	0.450562044	0.156333333
edgeR	300	300	5	0.459358969	0.152333333
edgeR	500	300	5	0.341674858	0.153333333
edgeR	20	300	10	0.760228355	0.097333333
edgeR	50	300	10	0.633957473	0.124
edgeR	100	300	10	0.549547676	0.133333333
edgeR	200	300	10	0.385536439	0.138666667
edgeR	300	300	10	0.319558072	0.143
edgeR	500	300	10	0.265261691	0.145
edgeR	20	200	1	0.035833333	0.0045
edgeR	50	200	1	0.042	0.0035
edgeR	100	200	1	0.070428571	0.006
edgeR	200	200	1	0.063	0.006
edgeR	300	200	1	0.058666667	0.0045
edgeR	500	200	1	0.039675325	0.0045
edgeR	20	200	2	0.293190476	0.0275
edgeR	50	200	2	0.620238095	0.12
edgeR	100	200	2	0.706560293	0.1735
edgeR	200	200	2	0.738590929	0.2245
edgeR	300	200	2	0.709207085	0.224
edgeR	500	200	2	0.576761369	0.256
edgeR	20	200	5	0.7698943	0.156
edgeR	50	200	5	0.715405878	0.1865
edgeR	100	200	5	0.650880982	0.209
edgeR	200	200	5	0.559228296	0.234
edgeR	300	200	5	0.479067749	0.2225
edgeR	500	200	5	0.35135794	0.2185
edgeR	20	200	10	0.784946248	0.1445
edgeR	50	200	10	0.661229934	0.1735
edgeR	100	200	10	0.472366901	0.2125
edgeR	200	200	10	0.427132237	0.2095
edgeR	300	200	10	0.387864676	0.2095
edgeR	500	200	10	0.277433636	0.211
edgeR	20	100	1	0.003333333	0.001
edgeR	50	100	1	0.026928571	0.007
edgeR	100	100	1	0.030357143	0.009
edgeR	200	100	1	0.033428571	0.008
edgeR	300	100	1	0.053166667	0.011
edgeR	500	100	1	0.037	0.007
edgeR	20	100	2	0.275357143	0.053
edgeR	50	100	2	0.615714619	0.205
edgeR	100	100	2	0.722101399	0.375
edgeR	200	100	2	0.697896485	0.461
edgeR	300	100	2	0.716824556	0.476
edgeR	500	100	2	0.636377082	0.5
edgeR	20	100	5	0.783686869	0.274
edgeR	50	100	5	0.690784917	0.402
edgeR	100	100	5	0.659811369	0.427
edgeR	200	100	5	0.544836432	0.453
edgeR	300	100	5	0.412004148	0.471
edgeR	500	100	5	0.396736072	0.458
edgeR	20	100	10	0.748460373	0.31
edgeR	50	100	10	0.624755622	0.345
edgeR	100	100	10	0.535908787	0.405
edgeR	200	100	10	0.382156013	0.429
edgeR	300	100	10	0.327508881	0.43
edgeR	500	100	10	0.262541444	0.444
edgeR	20	800	1	0.010039683	0.000625
edgeR	50	800	1	0.039992063	0.002
edgeR	100	800	1	0.045531746	0.00225
edgeR	200	800	1	0.025952381	0.00125
edgeR	300	800	1	0.024916667	0.001
edgeR	500	800	1	0.017	0.000625
edgeR	20	800	2	0.284422078	0.007625
edgeR	50	800	2	0.69062013	0.032875
edgeR	100	800	2	0.767034556	0.05925
edgeR	200	800	2	0.716055661	0.066375
edgeR	300	800	2	0.662731928	0.0655
edgeR	500	800	2	0.577805365	0.07125
edgeR	20	800	5	0.791462461	0.041875
edgeR	50	800	5	0.73573262	0.054875
edgeR	100	800	5	0.647821191	0.061125
edgeR	200	800	5	0.503510602	0.062375
edgeR	300	800	5	0.467296025	0.06225
edgeR	500	800	5	0.317246338	0.071125
edgeR	20	800	10	0.809648546	0.04625
edgeR	50	800	10	0.658363084	0.05375
edgeR	100	800	10	0.551212318	0.060625
edgeR	200	800	10	0.391197342	0.063125
edgeR	300	800	10	0.265155144	0.061625
edgeR	500	800	10	0.21290809	0.06375
metagenomeSeq	20	800	1	0.015	0.00025
metagenomeSeq	50	800	1	0.01	0.000125
metagenomeSeq	100	800	1	0.01	0.000125
metagenomeSeq	200	800	1	0.01	0.000125
metagenomeSeq	300	800	1	0	0
metagenomeSeq	500	800	1	0.030927835	0.000386598
metagenomeSeq	20	800	2	0.01	0.000125
metagenomeSeq	50	800	2	0.21	0.003
metagenomeSeq	100	800	2	0.654545455	0.018560606
metagenomeSeq	200	800	2	0.910902264	0.081125
metagenomeSeq	300	800	2	0.955005255	0.142
metagenomeSeq	500	800	2	0.936528787	0.25975
metagenomeSeq	20	800	5	0.264666667	0.005625
metagenomeSeq	50	800	5	0.955214286	0.06525
metagenomeSeq	100	800	5	0.938572624	0.198969072
metagenomeSeq	200	800	5	0.907621138	0.403661616
metagenomeSeq	300	800	5	0.880158473	0.580670103
metagenomeSeq	500	800	5	0.784518575	0.80875
metagenomeSeq	20	800	10	0.73572619	0.027375
metagenomeSeq	50	800	10	0.955921288	0.13325
metagenomeSeq	100	800	10	0.912693488	0.300505051
metagenomeSeq	200	800	10	0.814784036	0.591161616
metagenomeSeq	300	800	10	0.758331814	0.764668367
metagenomeSeq	500	800	10	0.641756578	0.925128866
metagenomeSeq	20	1000	1	0.003	3.00E-04
metagenomeSeq	50	1000	1	0	0
metagenomeSeq	100	1000	1	0	0
metagenomeSeq	200	1000	1	0.002040816	0.000102041
metagenomeSeq	300	1000	1	0.001683502	0.00010101
metagenomeSeq	500	1000	1	0.001666667	1.00E-04
metagenomeSeq	20	1000	2	0.03	3.00E-04
metagenomeSeq	50	1000	2	0.1625	0.0022
metagenomeSeq	100	1000	2	0.732114799	0.020707071
metagenomeSeq	200	1000	2	0.951852732	0.082631579
metagenomeSeq	300	1000	2	0.939105189	0.14030303
metagenomeSeq	500	1000	2	0.945161701	0.249693878
metagenomeSeq	20	1000	5	0.3125	0.0048
metagenomeSeq	50	1000	5	0.974973429	0.0728
metagenomeSeq	100	1000	5	0.934738692	0.184387755
metagenomeSeq	200	1000	5	0.899705015	0.391010101
metagenomeSeq	300	1000	5	0.861486756	0.5809375
metagenomeSeq	500	1000	5	0.792555993	0.794897959
metagenomeSeq	20	1000	10	0.784502165	0.0252
metagenomeSeq	50	1000	10	0.948574853	0.1353
metagenomeSeq	100	1000	10	0.911166755	0.2936
metagenomeSeq	200	1000	10	0.815950165	0.559795918
metagenomeSeq	300	1000	10	0.732143723	0.754897959
metagenomeSeq	500	1000	10	0.632627612	0.9177
metagenomeSeq	20	500	1	0	0
metagenomeSeq	50	500	1	0	0
metagenomeSeq	100	500	1	0.005	2.00E-04
metagenomeSeq	200	500	1	0.01010101	0.00020202
metagenomeSeq	300	500	1	0.001262626	0.00020202
metagenomeSeq	500	500	1	0	0
metagenomeSeq	20	500	2	0.065	0.0014
metagenomeSeq	50	500	2	0.259333333	0.0078
metagenomeSeq	100	500	2	0.864435733	0.061212121
metagenomeSeq	200	500	2	0.945038634	0.206262626
metagenomeSeq	300	500	2	0.948842003	0.300204082
metagenomeSeq	500	500	2	0.939117294	0.490909091
metagenomeSeq	20	500	5	0.4125	0.014
metagenomeSeq	50	500	5	0.941654573	0.181
metagenomeSeq	100	500	5	0.912878861	0.431134021
metagenomeSeq	200	500	5	0.862851293	0.716767677
metagenomeSeq	300	500	5	0.808976835	0.871020408
metagenomeSeq	500	500	5	0.663763035	0.961836735
metagenomeSeq	20	500	10	0.879492063	0.0728
metagenomeSeq	50	500	10	0.934491862	0.3396
metagenomeSeq	100	500	10	0.839016778	0.6484
metagenomeSeq	200	500	10	0.729325067	0.901237113
metagenomeSeq	300	500	10	0.640509454	0.971313131
metagenomeSeq	500	500	10	0.48693052	0.994285714
metagenomeSeq	20	2000	1	0	0
metagenomeSeq	50	2000	1	0	0
metagenomeSeq	100	2000	1	0.01010101	5.05E-05
metagenomeSeq	200	2000	1	0.032653061	0.000204082
metagenomeSeq	300	2000	1	0	0
metagenomeSeq	500	2000	1	0	0
metagenomeSeq	20	2000	2	0.011034483	2.00E-04
metagenomeSeq	50	2000	2	0.165	0.0013
metagenomeSeq	100	2000	2	0.68020683	0.010505051
metagenomeSeq	200	2000	2	0.95772256	0.053112245
metagenomeSeq	300	2000	2	0.96934299	0.090204082
metagenomeSeq	500	2000	2	0.952693228	0.1721
metagenomeSeq	20	2000	5	0.405	0.0035
metagenomeSeq	50	2000	5	0.976119436	0.04915
metagenomeSeq	100	2000	5	0.952075631	0.12545
metagenomeSeq	200	2000	5	0.917456815	0.258571429
metagenomeSeq	300	2000	5	0.875849592	0.412828283
metagenomeSeq	500	2000	5	0.823635747	0.643367347
metagenomeSeq	20	2000	10	0.870222222	0.01685
metagenomeSeq	50	2000	10	0.97439162	0.09105
metagenomeSeq	100	2000	10	0.908082497	0.195257732
metagenomeSeq	200	2000	10	0.840952751	0.38325
metagenomeSeq	300	2000	10	0.786625403	0.570561224
metagenomeSeq	500	2000	10	0.689737598	0.788383838
metagenomeSeq	20	400	1	0.02	5.00E-04
metagenomeSeq	50	400	1	0.003333333	0.00025
metagenomeSeq	100	400	1	0	0
metagenomeSeq	200	400	1	0	0
metagenomeSeq	300	400	1	0	0
metagenomeSeq	500	400	1	0	0
metagenomeSeq	20	400	2	0.0025	0.00025
metagenomeSeq	50	400	2	0.17	0.00625
metagenomeSeq	100	400	2	0.798701299	0.062121212
metagenomeSeq	200	400	2	0.946688884	0.1875
metagenomeSeq	300	400	2	0.95185927	0.303826531
metagenomeSeq	500	400	2	0.924973809	0.496134021
metagenomeSeq	20	400	5	0.381	0.01625
metagenomeSeq	50	400	5	0.947527362	0.1905
metagenomeSeq	100	400	5	0.919084279	0.427295918
metagenomeSeq	200	400	5	0.863740976	0.728608247
metagenomeSeq	300	400	5	0.79866069	0.874489796
metagenomeSeq	500	400	5	0.673368867	0.959343434
metagenomeSeq	20	400	10	0.845940476	0.079
metagenomeSeq	50	400	10	0.935262952	0.3445
metagenomeSeq	100	400	10	0.892113592	0.672680412
metagenomeSeq	200	400	10	0.753169418	0.907989691
metagenomeSeq	300	400	10	0.659605302	0.964540816
metagenomeSeq	500	400	10	0.494649357	0.996
metagenomeSeq	20	300	1	0.03	0.001
metagenomeSeq	50	300	1	0	0
metagenomeSeq	100	300	1	0.01	0.000333333
metagenomeSeq	200	300	1	0	0
metagenomeSeq	300	300	1	0.001420455	0.001041667
metagenomeSeq	500	300	1	0	0
metagenomeSeq	20	300	2	0.01	0.000333333
metagenomeSeq	50	300	2	0.135	0.005333333
metagenomeSeq	100	300	2	0.671525753	0.05170068
metagenomeSeq	200	300	2	0.952748004	0.176530612
metagenomeSeq	300	300	2	0.958810848	0.292929293
metagenomeSeq	500	300	2	0.935540882	0.46185567
metagenomeSeq	20	300	5	0.301833333	0.015666667
metagenomeSeq	50	300	5	0.937120851	0.171333333
metagenomeSeq	100	300	5	0.92256578	0.43814433
metagenomeSeq	200	300	5	0.86894437	0.714285714
metagenomeSeq	300	300	5	0.825831309	0.865
metagenomeSeq	500	300	5	0.695252088	0.959722222
metagenomeSeq	20	300	10	0.838365079	0.086
metagenomeSeq	50	300	10	0.948521649	0.344666667
metagenomeSeq	100	300	10	0.881471826	0.659183673
metagenomeSeq	200	300	10	0.75133429	0.908754209
metagenomeSeq	300	300	10	0.675427892	0.973958333
metagenomeSeq	500	300	10	0.510248193	0.995622896
metagenomeSeq	20	200	1	0.02	0.001
metagenomeSeq	50	200	1	0.01	5.00E-04
metagenomeSeq	100	200	1	0	0
metagenomeSeq	200	200	1	0.001666667	5.00E-04
metagenomeSeq	300	200	1	0	0
metagenomeSeq	500	200	1	0.011564626	0.001530612
metagenomeSeq	20	200	2	0.0125	0.001
metagenomeSeq	50	200	2	0.155	0.0105
metagenomeSeq	100	200	2	0.633506944	0.063020833
metagenomeSeq	200	200	2	0.933070458	0.246428571
metagenomeSeq	300	200	2	0.949347258	0.361111111
metagenomeSeq	500	200	2	0.910970356	0.582653061
metagenomeSeq	20	200	5	0.331333333	0.023
metagenomeSeq	50	200	5	0.937573232	0.222
metagenomeSeq	100	200	5	0.898992647	0.524489796
metagenomeSeq	200	200	5	0.84186282	0.782653061
metagenomeSeq	300	200	5	0.785123923	0.875252525
metagenomeSeq	500	200	5	0.658047852	0.957575758
metagenomeSeq	20	200	10	0.798587302	0.105
metagenomeSeq	50	200	10	0.934751898	0.4415
metagenomeSeq	100	200	10	0.85686123	0.782323232
metagenomeSeq	200	200	10	0.72737635	0.9455
metagenomeSeq	300	200	10	0.598783626	0.976
metagenomeSeq	500	200	10	0.439491437	0.993814433
metagenomeSeq	20	100	1	0.005	0.001
metagenomeSeq	50	100	1	0	0
metagenomeSeq	100	100	1	0.005050505	0.001010101
metagenomeSeq	200	100	1	0.010309278	0.001030928
metagenomeSeq	300	100	1	0	0
